property_id,prop_type,year_built,is_new_construction,beds,baths_full,baths_half,garage,price,lot_size,building_size,line,neighborhoods,city,county,state_code,postal_code
O1623958691,condo,1988.0,False,2.0,2,,None,555000,1129,949,225 Reflections Dr Apt 17,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2427147514,multi_family,1978.0,False,4.0,2,1.0,None,782000,2184,1965,2647 Marsh Dr,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O1668458965,single_family,2006.0,False,3.0,2,1.0,2,1405000,7100,2379,5261 Kenilworth Way,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2885903005,single_family,2006.0,False,4.0,2,1.0,2,1392000,3357,2194,2168 Arlington Way,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2454609732,single_family,2001.0,False,4.0,3,,3,1750000,14153,2961,6025 Westside Dr,['Westside'],San Ramon,Contra Costa,CA,94583
O2207363502,single_family,2004.0,False,3.0,4,,2,1369000,5800,2860,2239 Magnolia Bridge Dr,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2995260572,condo,1978.0,False,3.0,2,,2,870000,5000,1311,366 Meadowood Cir,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O1866708888,single_family,2003.0,False,4.0,3,,2,1460000,4892,2288,1108 Langton Dr,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2365621444,condo,1993.0,False,2.0,2,,None,500000,1061,988,109 Stone Pine Ln,['Crow Canyon'],San Ramon,Contra Costa,CA,94583
O2186794352,single_family,2010.0,False,4.0,3,1.0,3,1530000,4494,2926,6105 W Branch Rd,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2814266125,condo,1986.0,False,2.0,2,,None,605000,None,1031,236 Canyon Woods Way Apt B,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O2766453921,condo,1983.0,False,2.0,2,,1,640000,None,1179,171 Norris Canyon Ter Apt D,['Dougherty Hills'],San Ramon,Contra Costa,CA,94583
O1043004506,condo,1994.0,False,3.0,2,1.0,2,1041000,2140,1587,429 S Clovercrest Ln,"['Dougherty Hills', 'Alta Mira']",San Ramon,Contra Costa,CA,94582
O2240989274,condo,1988.0,False,2.0,2,,None,535000,None,949,105 Reflections Dr Apt 23,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2480549610,condo,1984.0,False,2.0,1,,None,529000,None,924,209 Compton Cir Apt D,['Crow Canyon'],San Ramon,Contra Costa,CA,94583
O2012062633,single_family,2000.0,False,3.0,2,,2,1275000,5070,1675,4588 Sweetgale Dr,"['The Bridges', 'Dougherty Valley']",San Ramon,Contra Costa,CA,94582
O1258746705,condo,2017.0,False,3.0,2,1.0,2,1006888,None,1763,6202 Main Branch Rd,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O1800007742,single_family,2004.0,False,4.0,2,1.0,2,1430000,4489,2232,1810 Wycliffe Ln,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2914023751,condo,2004.0,False,4.0,3,,2,1005000,3350,1557,2330 Amaryllis Cir,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2505256930,condo,1984.0,False,2.0,2,,None,480000,None,995,104 Compton Cir Apt C,['Crow Canyon'],San Ramon,Contra Costa,CA,94583
O1754467383,single_family,2018.0,False,4.0,4,,2,1395000,2833,2366,5019 Ivyleaf Springs Rd,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2542858266,single_family,1967.0,False,4.0,2,,2,1280000,7500,1955,425 Devon Ct,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2725647714,single_family,1973.0,False,4.0,2,,2,1210000,7000,1601,3300 Loreto Dr,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2826859415,condo,1989.0,False,1.0,1,,None,419000,None,657,440 Bollinger Canyon Rd Unit 195,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O2191514961,land,1985.0,False,,None,,None,3925000,268330,6308,5400 Penny Ln,None,San Ramon,Contra Costa,CA,94583
O2850190494,condo,1997.0,False,3.0,2,1.0,2,975000,2500,1523,1010 Vista Pointe Cir,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O2389848525,single_family,2007.0,False,5.0,3,1.0,3,2325000,12953,4021,421 Bridle Ct,['Dougherty Valley'],San Ramon,Contra Costa,CA,94582
O2766379389,single_family,1978.0,False,3.0,2,,2,714000,None,1311,361 Meadowood Cir,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2874711484,single_family,1990.0,False,3.0,3,,2,1355000,4600,1992,165 Teracina Dr,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O1440897192,condo,1988.0,False,1.0,1,,None,390000,None,624,225 Reflections Dr Apt 11,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2041198516,single_family,2005.0,False,4.0,3,,2,1252000,3400,2062,6722 Aberdale Cir,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2923333052,single_family,2007.0,False,4.0,2,1.0,None,1478000,5450,2810,3321 Sleeping Meadow Way,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2607041957,single_family,2013.0,False,5.0,5,1.0,4,2300000,19519,4976,3185 Ashbourne Cir,['Norris Canyon Estates'],San Ramon,Contra Costa,CA,94583
O2988813564,single_family,1980.0,False,3.0,2,,2,1030000,4950,1708,2820 Sombrero Cir,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O2791574161,single_family,2007.0,False,3.0,2,1.0,2,1410000,5525,2300,731 Prestwick Ct,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O1066815637,condo,1988.0,False,2.0,2,1.0,1,692000,866,1314,380 S Overlook Dr,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O2141100500,single_family,1960.0,False,4.0,2,,2,710888,6798,1880,918 Evonda St,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O1675013705,condo,1980.0,False,1.0,1,,None,381000,None,810,2520 W Macarthur Blvd Unit B,['Armstrong'],Santa Ana,Orange,CA,92704
O1395650530,single_family,1954.0,False,5.0,2,,2,950000,19602,1911,10551 Crawford Canyon Rd,['Panorama Heights'],Santa Ana,Orange,CA,92705
O2520737335,condo,1963.0,False,1.0,1,,1,305000,None,755,615 S Euclid St Unit 57,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92704
O1404053037,condo,1973.0,False,3.0,2,,None,405000,None,981,1001 W Stevens Ave Unit 116,['South Coast'],Santa Ana,Orange,CA,92707
O2634282137,condo,1978.0,False,2.0,1,1.0,2,350000,None,819,2223 N Broadway Unit F,['Downtown Santa Ana'],Santa Ana,Orange,CA,92706
O2304789241,single_family,1949.0,False,3.0,1,,1,575000,6120,957,2238 Park Dr,['Bristol Manor'],Santa Ana,Orange,CA,92707
O2073337993,condo,1969.0,False,0.0,1,,None,243000,504,468,1040 W Macarthur Blvd Apt 133,['South Coast'],Santa Ana,Orange,CA,92707
O2262638372,multi_family,1947.0,False,,None,,2,559000,6597,1615,1316 W 6th St,['Artesia Pilar'],Santa Ana,Orange,CA,92703
O1373793092,condo,1990.0,False,2.0,1,,1,325000,None,773,4201 W 5th St Apt 331,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O1617810728,single_family,1988.0,False,2.0,1,1.0,2,590000,4000,1173,308 Amy Cmn,['Santa Anita Park'],Santa Ana,Orange,CA,92703
O2667249169,single_family,1953.0,False,3.0,1,1.0,2,650000,6050,1242,2409 Alona St,['Riverview'],Santa Ana,Orange,CA,92706
O1257999796,single_family,2017.0,False,3.0,3,1.0,2,725000,1341,1885,534 S Harbor Blvd,"['Harbor Boulevard', 'Riverview West']",Santa Ana,Orange,CA,92704
O2705091771,single_family,1965.0,False,3.0,2,,2,770000,6300,1347,2730 S Poplar St,['Thorton Park'],Santa Ana,Orange,CA,92704
O2149315729,single_family,1956.0,False,3.0,2,,2,570000,6836,1204,613 E Pomona St,['Madison Park'],Santa Ana,Orange,CA,92707
O2201994273,condo,1981.0,False,2.0,2,,2,280000,None,951,711 W 1st St Unit E204,['Downtown Santa Ana'],Santa Ana,Orange,CA,92701
O1821300903,single_family,1923.0,False,3.0,1,,1,650000,6912,1230,820 S Halladay St,['Pacific Park'],Santa Ana,Orange,CA,92701
O1730912619,condo,1981.0,False,2.0,2,,None,480000,None,1144,3611 S Bear St Unit H,['South Coast'],Santa Ana,Orange,CA,92704
O1574787916,single_family,1966.0,False,4.0,2,,2,865000,6060,1583,2229 N Lyon St,"['Portola Park', 'Cabrillo Park']",Santa Ana,Orange,CA,92705
O1010982025,single_family,1956.0,False,3.0,2,,2,610000,6000,1339,1709 W Wilshire Ave,['Mid-City'],Santa Ana,Orange,CA,92704
O1891958902,condo,2007.0,False,1.0,2,1.0,2,597500,None,1751,728 N Santiago St,['Downtown Santa Ana'],Santa Ana,Orange,CA,92701
O2943352538,single_family,1964.0,False,4.0,2,1.0,2,1130000,8778,2404,2026 N Olive St,['West Floral Park'],Santa Ana,Orange,CA,92706
O1044986538,condo,1979.0,False,3.0,2,1.0,2,485000,None,1402,4327 W 1st St Unit A4327,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O2047289099,condo,1969.0,False,1.0,1,,1,330000,None,700,1000 W Macarthur Blvd Apt 144,['South Coast'],Santa Ana,Orange,CA,92707
O1764037028,mobile,2000.0,False,4.0,2,,None,219900,None,None,4801 W 1st St Spc 52,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O2552514853,condo,1964.0,False,3.0,1,1.0,None,380000,1460,1218,2101 S Pacific Ave Unit 1,['Bristol Warner'],Santa Ana,Orange,CA,92704
O1630388702,single_family,1972.0,False,4.0,2,,2,690000,6001,1575,1602 Aspen St,['Cabrillo Park'],Santa Ana,Orange,CA,92705
O2123822369,single_family,2004.0,False,5.0,4,1.0,2,1400000,6034,3958,3429 S Silver Spur,['Armstrong'],Santa Ana,Orange,CA,92704
O1992934261,condo,1970.0,False,3.0,2,,None,417000,None,1088,2501 W Sunflower Ave Unit J12,['Armstrong'],Santa Ana,Orange,CA,92704
O2646223870,condo,1975.0,False,3.0,2,1.0,2,250000,None,1858,2530 N Tustin Ave Unit E,['Cabrillo Park'],Santa Ana,Orange,CA,92705
O2232118452,condo,1982.0,False,1.0,1,,1,300000,None,774,718 N Lacy St Apt F,"['Historic French Park', 'Downtown Santa Ana']",Santa Ana,Orange,CA,92701
O9546918887,condo,1972.0,False,1.0,1,,None,190000,1000,632,801 S Lyon St Unit 148,"['Lyon Street', 'Southeast Industrial District']",Santa Ana,Orange,CA,92705
O2771146617,single_family,1953.0,False,3.0,None,,2,625000,6600,1312,2410 N Alona St,['Riverview'],Santa Ana,Orange,CA,92706
O1190239432,single_family,1951.0,False,3.0,3,,2,825000,8060,1736,2514 Fairmont Ave,['Park Santiago'],Santa Ana,Orange,CA,92706
O1825220888,mobile,1997.0,False,3.0,2,,None,103000,None,1080,518 S Sullivan St Spc 41,['Coach Royal Trailer Park'],Santa Ana,Orange,CA,92704
O1417368563,land,,False,,None,,None,360000,5148,None,118 N Euclid St,['Little Saigon'],Santa Ana,Orange,CA,92703
O1594581267,condo,1924.0,False,2.0,2,,1,515000,5650,1043,1405 N Garnsey St,['Willard'],Santa Ana,Orange,CA,92706
O2501775298,multi_family,2019.0,False,,None,,3,1350000,8588,3897,1615 W Pomona St,['Shadow Run'],Santa Ana,Orange,CA,92704
O2704420984,single_family,1965.0,False,3.0,2,,2,699000,6200,1344,1502 W Flora St,['Thorton Park'],Santa Ana,Orange,CA,92704
O2148525225,condo,1972.0,False,1.0,1,,1,305000,675,675,1072-A Cabrillo Park Dr Unit C,['Cabrillo Park'],Santa Ana,Orange,CA,92701
O2093880207,condo,1984.0,False,2.0,2,,1,299999,None,1566,3760 S Bear St Unit D,['Armstrong'],Santa Ana,Orange,CA,92704
O2121091837,condo,1970.0,False,1.0,1,,None,280000,None,676,1101 W Macarthur Blvd Unit 268,['South Coast'],Santa Ana,Orange,CA,92707
O1072367256,single_family,1950.0,False,3.0,1,,1,680000,6550,1210,2023 French St,['Park Santiago'],Santa Ana,Orange,CA,92706
O2871988258,multi_family,1956.0,False,,None,,3,1025000,8712,2531,1809 Greenleaf St,['Floral Park'],Santa Ana,Orange,CA,92706
O2730469878,single_family,1955.0,False,4.0,2,,2,700000,6000,1274,2422 S Lowell St,['Sunwood Central'],Santa Ana,Orange,CA,92707
O1182339052,single_family,1955.0,False,3.0,2,,2,805000,8892,1284,2202 Santiago St,['Park Santiago'],Santa Ana,Orange,CA,92706
O2151290824,single_family,1957.0,False,4.0,2,,2,708000,6490,1378,1105 Hobart St,['Madison Park'],Santa Ana,Orange,CA,92707
O1256590480,single_family,1920.0,False,2.0,1,,None,682000,15799,965,3321 W Camille St,['Santa Anita Park'],Santa Ana,Orange,CA,92704
O2201208814,condo,1971.0,False,3.0,2,,1,392000,None,1143,3959 W McFadden Ave Apt A,"['Harbor Boulevard', 'Riverview West']",Santa Ana,Orange,CA,92704
O1712901797,condo,1970.0,False,2.0,2,,None,345000,None,914,1001 W Macarthur Blvd Unit 66,['South Coast'],Santa Ana,Orange,CA,92707
O2023468641,single_family,1946.0,False,3.0,2,,2,635000,6250,1300,418 W Saint Gertrude Pl,['Bristol Manor'],Santa Ana,Orange,CA,92707
O1644996952,multi_family,1937.0,False,,None,,4,1140000,6098,4139,1121 French St,"['Historic French Park', 'Downtown Santa Ana']",Santa Ana,Orange,CA,92701
O2395195438,mobile,1996.0,False,3.0,2,,None,127000,None,1100,306 Castle Ln,None,Santa Ana,Orange,CA,92704
O2087305201,single_family,1930.0,False,4.0,2,,None,562000,6533,1512,1909 Halladay St,['Madison Park'],Santa Ana,Orange,CA,92707
O2283645879,condo,1979.0,False,1.0,1,,1,255000,None,708,635 N Bristol St Unit 43,['Flower Park'],Santa Ana,Orange,CA,92703
O1702914524,condo,1970.0,False,1.0,1,,None,295000,None,676,1101 W Macarthur Blvd Unit 202,['South Coast'],Santa Ana,Orange,CA,92707
O2096734707,single_family,1957.0,False,3.0,1,1.0,2,535000,7000,1009,1430 W Saint Andrew Pl,['Bristol Warner'],Santa Ana,Orange,CA,92704
O2880112233,multi_family,1956.0,False,,None,,2,585000,6098,1884,2234 N Bristol St,['Riverview'],Santa Ana,Orange,CA,92706
O1381968580,condo,1964.0,False,2.0,1,1.0,None,275000,None,870,1000 E Bishop St Unit H3,['Southeast Industrial District'],Santa Ana,Orange,CA,92701
O1434890345,single_family,1955.0,False,3.0,2,,2,655000,6420,1268,419 S Spruce St,['Central City'],Santa Ana,Orange,CA,92703
O2740980157,mobile,1983.0,False,2.0,2,,2,382500,None,1758,2520 Shadow Lk Unit 132,['Cabrillo Park'],Santa Ana,Orange,CA,92705
O2513439052,condo,1971.0,False,2.0,1,,2,361000,None,851,2447 Deodar St Unit 4,['Cabrillo Park'],Santa Ana,Orange,CA,92705
O1699664866,single_family,1947.0,False,2.0,1,,2,545000,6250,980,1333 S Rosewood Ave,['Mid-City'],Santa Ana,Orange,CA,92707
O1324715497,multi_family,1924.0,False,,None,,2,765000,7205,1689,623 S Flower St,['Heninger Park'],Santa Ana,Orange,CA,92703
O2113957870,condo,1969.0,False,1.0,1,,None,268000,None,468,1040 W Macarthur Blvd Apt 144,['South Coast'],Santa Ana,Orange,CA,92707
O1457445990,condo,1976.0,False,1.0,1,,None,305000,None,696,1345 Cabrillo Park Dr Apt S8,['Cabrillo Park'],Santa Ana,Orange,CA,92701
O2256565244,condo,2014.0,False,3.0,2,1.0,2,576500,2000,1354,607 N Garfield St,['Downtown Santa Ana'],Santa Ana,Orange,CA,92701
O1179991298,single_family,1964.0,False,5.0,3,,2,720000,6098,1969,512 N Raitt St,['Artesia Pilar'],Santa Ana,Orange,CA,92703
O2548649374,condo,1976.0,False,1.0,1,,1,314000,None,696,1345 Cabrillo Park Dr Apt M9,['Cabrillo Park'],Santa Ana,Orange,CA,92701
O1645524972,condo,1970.0,False,2.0,2,,None,361000,None,878,2501 W Sunflower Ave Unit K5,['Armstrong'],Santa Ana,Orange,CA,92704
O2605715179,condo,1985.0,False,2.0,1,,1,365000,None,773,4201 W 5th St Apt 302,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O2816052078,single_family,1955.0,False,3.0,2,,2,935000,6900,1609,2317 N Baker St,['West Floral Park'],Santa Ana,Orange,CA,92706
O2695578806,condo,1973.0,False,3.0,1,1.0,2,460000,None,1062,2951 Bradford Pl Unit 75,['Sandpointe'],Santa Ana,Orange,CA,92707
O2360531660,condo,2007.0,False,3.0,2,1.0,2,630000,None,2199,308 E Jeanette Ln Unit 46,None,Santa Ana,Orange,CA,92705
O1336788011,condo,1965.0,False,2.0,1,1.0,None,355000,None,930,1602 N King St Apt D5,['Artesia Pilar'],Santa Ana,Orange,CA,92706
O2648884580,condo,1973.0,False,2.0,1,1.0,2,445000,None,892,2935 S Fairview St Unit B,['Armstrong'],Santa Ana,Orange,CA,92704
O2153973972,single_family,1948.0,False,3.0,2,,2,650000,6250,1609,2016 S Garnsey St,['Bristol Manor'],Santa Ana,Orange,CA,92707
O2024736906,single_family,1919.0,False,2.0,1,,1,521000,5220,795,2401 W Stanford St,['Centennial Park'],Santa Ana,Orange,CA,92704
O2448763044,multi_family,1959.0,False,,None,,None,3075000,13029,8019,1222 W Brook St,['Pico-Lowell'],Santa Ana,Orange,CA,92703
O2058468881,condo,1969.0,False,1.0,1,,None,300000,700,700,1000 W Macarthur Blvd Apt 88,['South Coast'],Santa Ana,Orange,CA,92707
O2182666880,mobile,1996.0,False,3.0,2,,None,126000,None,1078,206 S Sullivan St Spc 30,['Fairview Mobile Home Estates'],Santa Ana,Orange,CA,92704
O1578738106,single_family,1968.0,False,4.0,2,,2,852000,6000,1738,2122 Catalina Ave,"['Meredith Parkwood', 'Cabrillo Park']",Santa Ana,Orange,CA,92705
O2299954479,single_family,2016.0,False,4.0,2,1.0,2,743000,2013,2119,221 W Tribella Ct,"['Riverview West', 'Harbor Boulevard']",Santa Ana,Orange,CA,92703
O1900554802,condo,1970.0,False,3.0,2,,None,470000,None,1088,2501 W Sunflower Ave Unit G1,['Armstrong'],Santa Ana,Orange,CA,92704
O2443528143,condo,1974.0,False,2.0,2,,None,380000,None,798,2845 S Fairview St Unit I,['Morning Sunwood'],Santa Ana,Orange,CA,92704
O1662398770,condo,1964.0,False,2.0,2,,None,310000,921,921,4109 W 5th St Apt M2,"['Riverview West', 'Harbor Boulevard']",Santa Ana,Orange,CA,92703
O2251000910,condo,1983.0,False,3.0,2,,1,440000,None,1311,1725 W 3rd St Unit 1,['Artesia Pilar'],Santa Ana,Orange,CA,92703
O1274385930,single_family,1946.0,False,3.0,2,,2,840000,8522,1638,2339 Fairmont Ave,['Park Santiago'],Santa Ana,Orange,CA,92706
O2335739599,condo,1977.0,False,2.0,1,,1,299000,None,835,1721 Normandy Pl Unit 35,"['Lyon Street', 'Southeast Industrial District']",Santa Ana,Orange,CA,92705
O2206631971,single_family,1970.0,False,4.0,2,,3,861000,6000,1854,1129 W Curie Ave,['South Coast'],Santa Ana,Orange,CA,92707
O1943644992,single_family,1922.0,False,2.0,1,,2,480000,6350,965,1218 Maple St,['Madison Park'],Santa Ana,Orange,CA,92707
O1267007274,single_family,1878.0,False,4.0,2,,None,710000,6250,1738,1108 W 5th St,['Flower Park'],Santa Ana,Orange,CA,92703
O2314928726,single_family,1969.0,False,4.0,2,,2,720000,5940,1440,1406 LA Bonita St,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O2299017238,condo,2007.0,False,2.0,2,1.0,2,551000,500,1450,250 E Jeanette Ln,None,Santa Ana,Orange,CA,92705
O1290784168,single_family,1964.0,False,5.0,2,1.0,2,932000,7200,2287,1518 Clemensen Ave,['Cabrillo Park'],Santa Ana,Orange,CA,92705
O1104974956,single_family,1925.0,False,2.0,1,,2,750000,6340,912,517 Virginia Ave,['Park Santiago'],Santa Ana,Orange,CA,92706
O2419646025,single_family,1953.0,False,3.0,1,,2,610000,8100,1019,13801 Harper St,None,Santa Ana,Orange,CA,92703
O1566514877,single_family,1958.0,False,7.0,4,,None,380000,10000,3254,18561 Auburn Ave,None,Santa Ana,Orange,CA,92705
O1370986774,condo,,False,1.0,1,,None,360000,None,729,3500 S Greenville St Apt F1,['Armstrong'],Santa Ana,Orange,CA,92704
O2045829429,single_family,1962.0,False,4.0,2,,2,586700,6490,1352,2806 W Camden Pl,['Centennial Park'],Santa Ana,Orange,CA,92704
O2250043704,mobile,1971.0,False,3.0,2,,None,95000,None,None,323 N Euclid St,None,Santa Ana,Orange,CA,92703
O2162787627,condo,1972.0,False,3.0,1,1.0,1,365000,None,1124,1260 E McFadden Ave Unit A,['Southeast Industrial District'],Santa Ana,Orange,CA,92705
O2948988988,single_family,1950.0,False,3.0,1,,None,565000,7333,1407,1251 W Camile St,['Pico-Lowell'],Santa Ana,Orange,CA,92703
O2808188964,single_family,1952.0,False,3.0,3,,2,1025000,10881,2227,2302 N Olive Ln,['West Floral Park'],Santa Ana,Orange,CA,92706
O1784966609,single_family,1954.0,False,3.0,2,,2,650000,6175,1392,1421 S Garnsey St,['Wilshire Square'],Santa Ana,Orange,CA,92707
O1923187213,single_family,1947.0,False,3.0,2,1.0,2,750000,7203,2223,527 E Bishop St,['Pacific Park'],Santa Ana,Orange,CA,92701
O2957207245,condo,1977.0,False,3.0,2,1.0,2,490000,1487,1319,5112 W 1st St Apt D,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O1739397882,condo,1970.0,False,1.0,1,,None,289900,None,676,1101 W Macarthur Blvd Unit 192,['South Coast'],Santa Ana,Orange,CA,92707
O2140522189,single_family,1964.0,False,4.0,2,,2,635000,6175,1590,2217 S Linda Way,['Laurelhurst'],Santa Ana,Orange,CA,92704
O2800708904,multi_family,1978.0,False,,None,,None,159000,767,766,1820 E Garry Ave Ste 224,['Freeway Window'],Santa Ana,Orange,CA,92705
O2204340804,condo,1977.0,False,3.0,2,1.0,2,509000,1487,1318,5128 W 1st St Apt B,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92703
O2637418286,single_family,1960.0,False,3.0,2,,None,550000,6000,1242,913 S Elliott Pl,"['West Side', 'Riverview West']",Santa Ana,Orange,CA,92704
O2994438702,condo,1983.0,False,2.0,2,1.0,2,425000,None,1294,809 N Spurgeon St Apt 1,"['Historic French Park', 'Downtown Santa Ana']",Santa Ana,Orange,CA,92701
O2312590232,multi_family,1956.0,False,,None,,4,1200000,7405,3381,2121 W Myrtle St,['Casa Bonita'],Santa Ana,Orange,CA,92703
O2634231544,single_family,1970.0,False,4.0,2,,2,1052000,9750,2086,1226 W Sharon Rd,['Fisher Park'],Santa Ana,Orange,CA,92706
O1312244001,condo,1965.0,False,2.0,1,1.0,None,328000,None,930,1602 N King St Apt B5,['Artesia Pilar'],Santa Ana,Orange,CA,92706
O2307487858,condo,2003.0,False,2.0,2,1.0,2,590000,1528,1528,3401 S Main St Unit I,['MacArthur Place - Hutton Centre'],Santa Ana,Orange,CA,92707
O1048069862,single_family,1915.0,False,3.0,2,,1,850000,6273,1765,206 W 18th St,['Downtown Santa Ana'],Santa Ana,Orange,CA,92706
O1842568412,single_family,1954.0,False,2.0,1,,2,605000,4860,927,2143 S Hickory St,['Delhi'],Santa Ana,Orange,CA,92707
O1257616256,multi_family,1957.0,False,,None,,None,1200000,6970,4500,2125 W Myrtle St,"['Mid-City', 'Casa Bonita']",Santa Ana,Orange,CA,92703
O1837027131,single_family,1949.0,False,3.0,1,,2,685000,7248,1395,1202 S Rosewood Ave,['Mid-City'],Santa Ana,Orange,CA,92707
O2714390587,single_family,1951.0,False,3.0,2,1.0,None,1180000,12815,2663,1025 W River Ln,['Fisher Park'],Santa Ana,Orange,CA,92706
O1871567829,single_family,1965.0,False,3.0,2,,2,605000,7189,1552,733 S Toland St,"['Riverview West', 'West Side']",Santa Ana,Orange,CA,92704
O2187383149,condo,1971.0,False,3.0,2,,1,435000,None,1143,3935 W McFadden Ave Apt A,"['Harbor Boulevard', 'Riverview West']",Santa Ana,Orange,CA,92704
O2955450396,condo,1982.0,False,2.0,1,,None,340000,None,869,1501 S Raitt St Unit 118,['Shadow Run'],Santa Ana,Orange,CA,92704
O1091023920,condo,1973.0,False,4.0,1,1.0,2,497500,None,1234,451 W Alton Ave Unit 451A,['Sandpointe'],Santa Ana,Orange,CA,92707
O1226983652,single_family,1949.0,False,4.0,2,,None,524000,6005,1819,719 N Townsend St,['Artesia Pilar'],Santa Ana,Orange,CA,92703
O1242926625,condo,2011.0,False,3.0,2,1.0,2,775000,None,1951,3215 S Alton Ct,None,Santa Ana,Orange,CA,92704
O2085523956,condo,1969.0,False,2.0,1,,None,375000,None,905,1030 W Macarthur Blvd Apt 58,['South Coast'],Santa Ana,Orange,CA,92707
O2795087096,single_family,1959.0,False,3.0,3,,2,875000,10202,1937,1111 Foothill Blvd,['Lemon Heights'],Santa Ana,Orange,CA,92705
O1631244596,single_family,1959.0,False,3.0,2,,2,675000,7772,1275,518 S Forest Ave,['Central City'],Santa Ana,Orange,CA,92703
O2024808014,condo,1973.0,False,2.0,2,,None,350000,None,872,1001 W Stevens Ave Unit 414,['South Coast'],Santa Ana,Orange,CA,92707
O2836250219,single_family,1954.0,False,3.0,2,,1,730000,6965,1152,1401 W Santa Clara Ave,['Riverview'],Santa Ana,Orange,CA,92706
O2913985780,condo,1973.0,False,3.0,1,1.0,2,475000,None,1088,260 Carriage Dr Apt E,['Sandpointe'],Santa Ana,Orange,CA,92707
O1670993784,condo,1964.0,False,2.0,1,1.0,None,310000,None,980,521 S Lyon St Unit 60,"['Lyon Street', 'Southeast Industrial District']",Santa Ana,Orange,CA,92701
O1855620635,condo,1985.0,False,3.0,2,1.0,2,470000,None,1280,2315 W Edinger Ave Unit 2,['New Horizons'],Santa Ana,Orange,CA,92704
O9727287565,condo,1972.0,False,3.0,1,1.0,None,475000,None,1088,260 Carriage Dr,['Sandpointe'],Santa Ana,Orange,CA,92707
O1477225678,single_family,1955.0,False,2.0,2,1.0,None,1100000,13178,1983,18712 Spaulding Ave,None,Santa Ana,Orange,CA,92705
O2020785521,single_family,2017.0,False,3.0,3,1.0,2,690000,1432,1885,566 S Harbor Blvd,"['Harbor Boulevard', 'Riverview West']",Santa Ana,Orange,CA,92704
O2636065096,condo,1974.0,False,2.0,1,1.0,2,420000,1220,921,2910 S Greenville St Unit H,['Armstrong'],Santa Ana,Orange,CA,92704
O1145296706,single_family,1940.0,False,3.0,2,,2,775000,9750,1674,2316 French St,['Park Santiago'],Santa Ana,Orange,CA,92706
O1097400093,multi_family,1907.0,False,,None,,None,590000,6870,1878,706 E Pine St,['Pacific Park'],Santa Ana,Orange,CA,92701
O1390357544,single_family,1960.0,False,2.0,1,,None,450000,6100,943,1204 W 2nd St,['Flower Park'],Santa Ana,Orange,CA,92703
O1219540213,condo,1977.0,False,3.0,1,1.0,None,470000,None,1134,2640 W Northwood # 23,['Morning Sunwood'],Santa Ana,Orange,CA,92704
O1723038133,condo,1970.0,False,1.0,1,,None,265000,None,676,1101 W Macarthur Blvd Unit 208,['South Coast'],Santa Ana,Orange,CA,92707
O1835312897,multi_family,1951.0,False,,None,,None,611500,6098,3272,1409 S Broadway,"['Central Historic District', 'Wilshire Square']",Santa Ana,Orange,CA,92707
